id1,id2,joinKey1,joinKey2,OG-Company-Warn,OG-Company-Nasdaq,jaccard
10532,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
14197,LEG,"[leggett,platt]","[leggett,platt,incorporated]","Leggett & Platt, Inc.",Leggett & Platt Incorporated Common Stock,0.6666666666666666
16594,MHK,"[mohawk,industries]","[mohawk,industries]",Mohawk Industries,Mohawk Industries Inc. Common Stock,1.0
16611,BJ,"[bj,s,wholesale,club]","[bj,s,wholesale,club,holdings]","Bj's Wholesale Club, Inc.",BJ's Wholesale Club Holdings Inc. Common Stock,0.8
1697,WFC,"[wells,fargo]","[wells,fargo]",Wells Fargo,Wells Fargo & Company Common Stock,1.0
17641,CAT,[caterpillar],[caterpillar],Caterpillar,Caterpillar Inc. Common Stock,1.0
18026,BAC,"[bank,of,america]","[bank,of,america]",Bank Of America,Bank of America Corporation Common Stock,1.0
19079,PH,"[parker,hannifin]","[parker,hannifin]",Parker Hannifin Corporation,Parker-Hannifin Corporation Common Stock,1.0
19453,GPK,"[graphic,packaging]","[graphic,packaging,holding]",Graphic Packaging,Graphic Packaging Holding Company,0.6666666666666666
19492,CAT,[caterpillar],[caterpillar],Caterpillar,Caterpillar Inc. Common Stock,1.0
20597,BA,[boeing],[boeing],The Boeing Company,Boeing Company (The) Common Stock,1.0
22805,LEA,[lear],[lear],Lear Corporation,Lear Corporation Common Stock,1.0
23220,TMO,"[thermo,fisher,scientific]","[thermo,fisher,scientific]",Thermo Fisher Scientific,Thermo Fisher Scientific Inc Common Stock,1.0
37438,NSC,"[norfolk,southern]","[norfolk,southern]",Norfolk Southern,Norfolk Southern Corporation Common Stock,1.0
38540,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
38999,CVGI,"[commercial,vehicle]","[commercial,vehicle]","Commercial Vehicle Group, Inc.",Commercial Vehicle Group Inc. Common Stock,1.0
43336,ATRA,"[atara,biotherapeutics]","[atara,biotherapeutics]",Atara Biotherapeutics,Atara Biotherapeutics Inc. Common Stock,1.0
43350,HCI,[hci],[hci],"HCI, LLC",HCI Group Inc. Common Stock,1.0
8825,CRL,"[charles,river,laboratories]","[charles,river,laboratories,international]","Charles River Laboratories, Inc.",Charles River Laboratories International Inc. Common Stock,0.75
9668,TSN,"[tyson,foods]","[tyson,foods]","Tyson Foods, Inc.",Tyson Foods Inc. Common Stock,1.0
9760,BA,[boeing],[boeing],The Boeing Company,Boeing Company (The) Common Stock,1.0
10446,NTAP,[netapp],[netapp],"NetApp, Inc.",NetApp Inc. Common Stock,1.0
1096,GES,[guess],[guess],"Guess?, Inc",Guess? Inc. Common Stock,1.0
11307,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
11838,ARMK,[aramark],[aramark],ARAMARK,Aramark Common Stock,1.0
1248,TSLA,[tesla],[tesla],Tesla,Tesla Inc. Common Stock,1.0
138,KMT,[kennametal],[kennametal],KENNAMETAL,Kennametal Inc. Common Stock,1.0
1698,WFC,"[wells,fargo]","[wells,fargo]",Wells Fargo,Wells Fargo & Company Common Stock,1.0
17448,AVY,"[avery,dennison]","[avery,dennison]",Avery Dennison,Avery Dennison Corporation Common Stock,1.0
19664,GCI,[gannett],[gannett],"Gannett, Inc",Gannett Co. Inc. Common Stock,1.0
20040,SPR,"[spirit,aerosystems]","[spirit,aerosystems,holdings]","Spirit AeroSystems, Inc.",Spirit Aerosystems Holdings Inc. Common Stock,0.6666666666666666
20302,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
21939,CIEN,[ciena],[ciena],Ciena Corporation,Ciena Corporation Common Stock,1.0
26653,PFE,[pfizer],[pfizer],"Pfizer, Inc.",Pfizer Inc. Common Stock,1.0
26798,IBM,"[international,business,machines,ibm]","[international,business,machines]",International Business Machines Corporation (IBM),International Business Machines Corporation Common Stock,0.75
3061,ADM,"[archer,daniels,midland,adm]","[archer,daniels,midland]",Archer-Daniels-Midland Company (ADM),Archer-Daniels-Midland Company Common Stock,0.75
37072,BAC,"[bank,of,america]","[bank,of,america]",Bank of America,Bank of America Corporation Common Stock,1.0
37350,SYY,[sysco],[sysco],Sysco,Sysco Corporation Common Stock,1.0
41141,PLCE,"[children,s,place]","[children,s,place]",The Children's Place,Children's Place Inc. (The) Common Stock,1.0
43267,JWN,[nordstrom],[nordstrom],Nordstrom,Nordstrom Inc. Common Stock,1.0
43671,SEE,"[sealed,air]","[sealed,air]",Sealed Air Corporation,Sealed Air Corporation Common Stock,1.0
5770,TMPO,"[tempo,automation]","[tempo,automation,holdings]",Tempo Automation,Tempo Automation Holdings Inc. Common Stock,0.6666666666666666
8551,FIX,"[california,comfort,systems,usa]","[comfort,systems,usa]","California Comfort Systems USA, Inc.",Comfort Systems USA Inc. Common Stock,0.75
9573,POR,"[general,electric]","[portland,general,electric]",General Electric Company,Portland General Electric Co Common Stock,0.6666666666666666
9746,BSX,"[boston,scientific]","[boston,scientific]",Boston Scientific Corporation,Boston Scientific Corporation Common Stock,1.0
9997,BBY,"[best,buy]","[best,buy]",Best Buy,Best Buy Co. Inc. Common Stock,1.0
12094,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
16146,CNXC,[concentrix],[concentrix],Concentrix Corporation,Concentrix Corporation Common Stock,1.0
16433,CLW,"[clearwater,paper]","[clearwater,paper]",Clearwater Paper,Clearwater Paper Corporation Common Stock,1.0
24114,COF,"[capital,one,financial]","[capital,one,financial]",Capital One Financial,Capital One Financial Corporation Common Stock,1.0
26499,PFE,[pfizer],[pfizer],"Pfizer, Inc.",Pfizer Inc. Common Stock,1.0
33762,ABG,"[asbury,automotive]","[asbury,automotive]",Asbury Automotive Group,Asbury Automotive Group Inc Common Stock,1.0
33795,RAD,"[rite,aid,distribution]","[rite,aid]",Rite Aid Distribution,Rite Aid Corporation Common Stock,0.6666666666666666
36808,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
36823,DVN,"[devon,energy]","[devon,energy]",Devon Energy Corporation,Devon Energy Corporation Common Stock,1.0
37266,AAP,"[advance,auto,parts]","[advance,auto,parts]",Advance Auto Parts,Advance Auto Parts Inc.,1.0
39128,BCLI,"[cell,therapeutics]","[brainstorm,cell,therapeutics]","Cell Therapeutics, Inc",Brainstorm Cell Therapeutics Inc. Common Stock,0.6666666666666666
5177,LVLU,"[lulu,s,fashion,lounge]","[lulu,s,fashion,lounge,holdings]","Lulu's Fashion Lounge, LLC",Lulu's Fashion Lounge Holdings Inc. Common Stock,0.8
9230,AJRD,"[aerojet,rocketdyne]","[aerojet,rocketdyne,holdings]",Aerojet Rocketdyne,Aerojet Rocketdyne Holdings Inc. Common Stock,0.6666666666666666
11762,NOC,"[northrop,grumman,technical]","[northrop,grumman]",Northrop Grumman Technical,Northrop Grumman Corporation Common Stock,0.6666666666666666
16236,UAL,"[united,airlines]","[united,airlines,holdings]",United Airlines,United Airlines Holdings Inc. Common Stock,0.6666666666666666
1696,WFC,"[wells,fargo]","[wells,fargo]",Wells Fargo,Wells Fargo & Company Common Stock,1.0
19322,BTU,"[peabody,energy]","[peabody,energy]",Peabody Energy,Peabody Energy Corporation Common Stock,1.0
20243,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
21972,WOR,"[worthington,industries]","[worthington,industries]",Worthington Industries,Worthington Industries Inc. Common Stock,1.0
29667,MTB,"[m,t,bank,nyc]","[m,t,bank]",M&T Bank (NYC),M&T Bank Corporation Common Stock,0.75
32646,HAL,[halliburton],[halliburton],Halliburton,Halliburton Company Common Stock,1.0
36253,BAC,"[bank,of,america,plano2]","[bank,of,america]",Bank of America-Plano2,Bank of America Corporation Common Stock,0.75
3732,HWM,"[howmet,aerospace]","[howmet,aerospace]",Howmet Aerospace,Howmet Aerospace Inc. Common Stock,1.0
39436,RAD,"[rite,aid]","[rite,aid]",Rite Aid,Rite Aid Corporation Common Stock,1.0
39895,XRAY,"[dentsply,sirona]","[dentsply,sirona]",Dentsply Sirona,DENTSPLY SIRONA Inc. Common Stock,1.0
39958,WFC,"[wells,fargo]","[wells,fargo]",Wells Fargo,Wells Fargo & Company Common Stock,1.0
41107,BMY,"[bristol,myers,squibb]","[bristol,myers,squibb]",Bristol Myers Squibb,Bristol-Myers Squibb Company Common Stock,1.0
41977,BMY,"[bristol,myers,squibb]","[bristol,myers,squibb]",BRISTOL MYERS SQUIBB,Bristol-Myers Squibb Company Common Stock,1.0
7511,CAKE,"[cheesecake,factory,incorporated,dba,rocksugar,incorporated,rocksugar]","[cheesecake,factory,incorporated]",The Cheesecake Factory Incorporated dba RockSugar Incorporated - RockSugar,Cheesecake Factory Incorporated (The) Common Stock,0.6
8315,SIEN,[sientra],[sientra],"Sientra, Inc.",Sientra Inc. Common Stock,1.0
8870,TSLA,[tesla],[tesla],"Tesla, Inc.",Tesla Inc. Common Stock,1.0
10181,WDC,"[western,digital,technology]","[western,digital]","Western Digital Technology, Inc.",Western Digital Corporation Common Stock,0.6666666666666666
11231,INTU,[intuit],[intuit],Intuit Inc.,Intuit Inc. Common Stock,1.0
13014,M,"[macy,s]","[macy,s]",Macy's,Macy's Inc Common Stock,1.0
16512,NOC,"[northrop,grumman]","[northrop,grumman]",Northrop Grumman,Northrop Grumman Corporation Common Stock,1.0
17605,BA,[boeing],[boeing],The Boeing Company,Boeing Company (The) Common Stock,1.0
20294,TMUS,"[t,mobile]","[t,mobile,us]",T-Mobile,T-Mobile US Inc. Common Stock,0.6666666666666666
20387,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
22102,LMT,"[lockheed,martin]","[lockheed,martin]",Lockheed Martin,Lockheed Martin Corporation Common Stock,1.0
23337,DAL,"[delta,air,lines,2019]","[delta,air,lines]",Delta Air Lines 2019,Delta Air Lines Inc. Common Stock,0.75
26429,AEO,"[77kids,american,eagle,outfitters]","[american,eagle,outfitters]",77kids/American Eagle Outfitters,American Eagle Outfitters Inc. Common Stock,0.75
2711,M,"[macy,s]","[macy,s]",Macy's,Macy's Inc Common Stock,1.0
27433,FCCO,"[community,first,holdings]","[first,community]","Community First Holdings, Inc.",First Community Corporation Common Stock,0.6666666666666666
29414,GS,"[goldman,sachs]","[goldman,sachs]","Goldman, Sachs & Co. LLC",Goldman Sachs Group Inc. (The) Common Stock,1.0
3188,T,"[at,t]","[at,t]",AT&T CORP.,AT&T Inc.,1.0
32987,CLS,[celestica],[celestica],Celestica,Celestica Inc. Common Stock,1.0
3821,WFC,"[wells,fargo]","[wells,fargo]",Wells Fargo,Wells Fargo & Company Common Stock,1.0
38220,LW,"[lamb,weston]","[lamb,weston,holdings]","Lamb Weston, Inc",Lamb Weston Holdings Inc. Common Stock,0.6666666666666666
38884,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
39014,BAC,"[bank,of,america]","[bank,of,america]",Bank of America,Bank of America Corporation Common Stock,1.0
43860,HLTH,"[cue,health]","[cue,health]",Cue Health,Cue Health Inc. Common Stock,1.0
8383,WFC,"[wells,fargo]","[wells,fargo]",Wells Fargo,Wells Fargo & Company Common Stock,1.0
12535,CMG,"[chipotle,mexican,grill]","[chipotle,mexican,grill]",Chipotle Mexican Grill,Chipotle Mexican Grill Inc. Common Stock,1.0
15095,SCI,"[aircraft,service,international]","[service,international]","Aircraft Service International, Inc.",Service Corporation International Common Stock,0.6666666666666666
15843,SKX,"[nestle,u,s,a]","[skechers,u,s,a]",Nestle U.S.A.,Skechers U.S.A. Inc. Common Stock,0.6
19193,PH,"[parker,hannifin]","[parker,hannifin]",Parker Hannifin Corp.,Parker-Hannifin Corporation Common Stock,1.0
19544,BWA,[borgwarner],[borgwarner],BorgWarner,BorgWarner Inc. Common Stock,1.0
2220,HWM,"[howmet,aerospace]","[howmet,aerospace]",Howmet Aerospace,Howmet Aerospace Inc. Common Stock,1.0
26104,BAC,"[bank,of,america]","[bank,of,america]",Bank of America,Bank of America Corporation Common Stock,1.0
28930,PFE,[pfizer],[pfizer],"Pfizer, Inc.",Pfizer Inc. Common Stock,1.0
32876,SPWH,"[sportsman,s,warehouse]","[sportsman,s,warehouse,holdings]",Sportsman's Warehouse,Sportsman's Warehouse Holdings Inc. Common Stock,0.75
33668,CENX,"[century,aluminum]","[century,aluminum]",Century Aluminum,Century Aluminum Company Common Stock,1.0
3420,DIS,"[walt,disney,travel]","[walt,disney]","Walt Disney Travel Co., Inc.",Walt Disney Company (The) Common Stock,0.6666666666666666
35903,KMT,[kennametal],[kennametal],"Kennametal, Inc.",Kennametal Inc. Common Stock,1.0
41111,BMY,"[bristol,myers,squibb]","[bristol,myers,squibb]",Bristol Myers Squibb Company,Bristol-Myers Squibb Company Common Stock,1.0
42440,BBBY,"[bed,bath,beyond,2022]","[bed,bath,beyond]",Bed Bath & Beyond 2022,Bed Bath & Beyond Inc. Common Stock,0.75
44053,TMO,"[thermo,fisher,scientific]","[thermo,fisher,scientific]",Thermo Fisher Scientific,Thermo Fisher Scientific Inc Common Stock,1.0
4860,SGC,"[superior,of,companies]","[superior,of,companies]","Superior Group of Companies, Inc.",Superior Group of Companies Inc. Common Stock,1.0
5831,BDX,"[becton,dickinson,and,dba,bd]","[becton,dickinson,and]","Becton, Dickinson and Company, dba BD",Becton Dickinson and Company Common Stock,0.6
11781,IBM,"[international,business,machines]","[international,business,machines]",International Business Machines,International Business Machines Corporation Common Stock,1.0
12168,CTG,"[computer,task]","[computer,task]","Computer Task Group, Inc",Computer Task Group Inc. Common Stock,1.0
13674,HGV,"[hilton,grand,vacations]","[hilton,grand,vacations]",Hilton Grand Vacations,Hilton Grand Vacations Inc. Common Stock,1.0
20281,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
20456,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
24355,BFC,"[first,national,bank]","[bank,first]",First National Bank,Bank First Corporation Common Stock,0.6666666666666666
24553,BK,"[bank,of,new,york,bny]","[bank,of,new,york,mellon]",The Bank of New York (BNY),The Bank of New York Mellon Corporation Common Stock,0.6666666666666666
33618,SWK,"[stanley,black,decker]","[stanley,black,decker]",Stanley Black & Decker,Stanley Black & Decker Inc. Common Stock,1.0
33672,CAH,"[cardinal,health]","[cardinal,health]",Cardinal Health,Cardinal Health Inc. Common Stock,1.0
34178,SPR,"[spirit,aerosystems]","[spirit,aerosystems,holdings]",Spirit AeroSystems Inc.,Spirit Aerosystems Holdings Inc. Common Stock,0.6666666666666666
3564,WFC,"[wells,fargo]","[wells,fargo]",Wells Fargo,Wells Fargo & Company Common Stock,1.0
35834,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
36579,EFX,[equifax],[equifax],Equifax Inc.,Equifax Inc. Common Stock,1.0
36934,M,"[macy,s,austin]","[macy,s]",Macy's - Austin,Macy's Inc Common Stock,0.6666666666666666
37502,WMT,[walmart],[walmart],Walmart,Walmart Inc. Common Stock,1.0
42922,NFLX,[netflix],[netflix],"Netflix, Inc.",Netflix Inc. Common Stock,1.0
43857,HLTH,"[cue,health]","[cue,health]",Cue Health,Cue Health Inc. Common Stock,1.0
4388,HAL,[halliburton],[halliburton],Halliburton,Halliburton Company Common Stock,1.0
43940,TIL,"[instil,bio]","[instil,bio]","Instil Bio, Inc.",Instil Bio Inc. Common Stock,1.0
5298,CUTR,[cutera],[cutera],"Cutera, Inc.",Cutera Inc. Common Stock,1.0
629,LMT,"[lockheed,martin]","[lockheed,martin]",LOCKHEED MARTIN,Lockheed Martin Corporation Common Stock,1.0
9381,EBAY,[ebay],[ebay],eBay Inc.,eBay Inc. Common Stock,1.0
11259,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
12107,INTU,[intuit],[intuit],Intuit Inc,Intuit Inc. Common Stock,1.0
15929,NCR,[ncr],[ncr],NCR,NCR Corporation Common Stock,1.0
16608,M,"[macy,s]","[macy,s]",Macy's,Macy's Inc Common Stock,1.0
19001,X,"[united,states,steel]","[united,states,steel]",United States Steel Corporation,United States Steel Corporation Common Stock,1.0
2340,BRC,[brady],[brady],Brady Corporation,Brady Corporation Common Stock,1.0
26260,MET,[metlife],[metlife],MetLife,MetLife Inc. Common Stock,1.0
27454,BAC,"[bank,of,america]","[bank,of,america]",Bank of America,Bank of America Corporation Common Stock,1.0
33413,INTC,[intel],[intel],Intel,Intel Corporation Common Stock,1.0
36398,BAC,"[bank,of,america,plano]","[bank,of,america]",Bank of America - Plano,Bank of America Corporation Common Stock,0.75
38179,GEHC,"[ge,healthcare]","[ge,healthcare,technologies]",GE Healthcare,GE HealthCare Technologies Inc. Common Stock,0.6666666666666666
38482,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
39192,WFC,"[wells,fargo,bank]","[wells,fargo]",Wells Fargo Bank,Wells Fargo & Company Common Stock,0.6666666666666666
40298,SAVE,"[spirit,airlines]","[spirit,airlines]","Spirit Airlines, Inc,",Spirit Airlines Inc. Common Stock,1.0
41155,MET,[metlife],[metlife],MetLife,MetLife Inc. Common Stock,1.0
43337,ATRA,"[atara,biotherapeutics]","[atara,biotherapeutics]",Atara Biotherapeutics,Atara Biotherapeutics Inc. Common Stock,1.0
5635,DKS,"[dick,s,sporting,goods,store,1070]","[dick,s,sporting,goods]",Dick's Sporting Goods Store #1070,Dick's Sporting Goods Inc Common Stock,0.6666666666666666
8508,CSCO,"[cisco,systems]","[cisco,systems,de]","Cisco Systems, Inc.",Cisco Systems Inc. Common Stock (DE),0.6666666666666666
13695,TMUS,"[t,mobile]","[t,mobile,us]",T-Mobile,T-Mobile US Inc. Common Stock,0.6666666666666666
16000,KO,"[coca,cola]","[coca,cola]",Coca-Cola,Coca-Cola Company (The) Common Stock,1.0
18239,X,"[united,states,steel]","[united,states,steel]",United States Steel Corporation,United States Steel Corporation Common Stock,1.0
24355,FXNC,"[first,national,bank]","[first,national]",First National Bank,First National Corporation Common Stock,0.6666666666666666
26450,SYK,[stryker],[stryker],Stryker,Stryker Corporation Common Stock,1.0
27720,ARW,"[arrow,electronics]","[arrow,electronics]","Arrow Electronics, Inc.",Arrow Electronics Inc. Common Stock,1.0
29439,DB,"[deutsche,bank]","[deutsche,bank,ag]",Deutsche Bank,Deutsche Bank AG Common Stock,0.6666666666666666
30670,GES,[guess],[guess],"Guess?, Inc.",Guess? Inc. Common Stock,1.0
31788,LEG,"[leggett,platt,incorporated,covid19]","[leggett,platt,incorporated]",Leggett & Platt Incorporated COVID19,Leggett & Platt Incorporated Common Stock,0.75
32068,KR,[kroger],[kroger],Kroger,Kroger Company (The) Common Stock,1.0
33255,RSG,"[republic,services]","[republic,services]",Republic Services,Republic Services Inc. Common Stock,1.0
33350,NKE,[nike],[nike],Nike,Nike Inc. Common Stock,1.0
33763,ABG,"[asbury,automotive]","[asbury,automotive]",Asbury Automotive Group,Asbury Automotive Group Inc Common Stock,1.0
38654,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
40321,KDP,"[keurig,dr,pepper]","[keurig,dr,pepper]",Keurig Dr Pepper Inc.,Keurig Dr Pepper Inc. Common Stock,1.0
43613,CVGI,"[commercial,vehicle]","[commercial,vehicle]",Commercial Vehicle Group,Commercial Vehicle Group Inc. Common Stock,1.0
44717,CHRD,"[chord,energy]","[chord,energy]",Chord Energy,Chord Energy Corporation Common Stock,1.0
9936,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
10352,PCG,"[pacific,gas,and,electric]","[pacific,gas,electric]",Pacific Gas and Electric Company,Pacific Gas & Electric Co. Common Stock,0.75
11221,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
14767,WFC,"[wells,fargo]","[wells,fargo]",Wells Fargo,Wells Fargo & Company Common Stock,1.0
17592,GT,"[goodyear,tire,rubber]","[goodyear,tire,rubber]",Goodyear Tire & Rubber Company,The Goodyear Tire & Rubber Company Common Stock,1.0
19946,MOD,"[modine,manufacturing]","[modine,manufacturing]",Modine Manufacturing,Modine Manufacturing Company Common Stock,1.0
20077,JLL,"[jones,lang,lasalle]","[jones,lang,lasalle,incorporated]",Jones Lang LaSalle,Jones Lang LaSalle Incorporated Common Stock,0.75
20331,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
20775,IP,"[international,paper]","[international,paper]",International Paper,International Paper Company Common Stock,1.0
20858,BA,[boeing],[boeing],Boeing Co.,Boeing Company (The) Common Stock,1.0
21775,BAC,"[bank,of,america]","[bank,of,america]",Bank of America,Bank of America Corporation Common Stock,1.0
22803,CNXC,[concentrix],[concentrix],Concentrix Corporation,Concentrix Corporation Common Stock,1.0
24663,MTB,"[m,t,bank]","[m,t,bank]",M&T Bank Corporation,M&T Bank Corporation Common Stock,1.0
24929,GSBD,"[goldman,sachs]","[goldman,sachs,bdc]","Goldman, Sachs & Co.",Goldman Sachs BDC Inc. Common Stock,0.6666666666666666
28644,GE,"[general,electric,mds]","[general,electric]","General Electric MDS, LLC",General Electric Company Common Stock,0.6666666666666666
32810,AAL,"[american,airlines]","[american,airlines]",American Airlines,American Airlines Group Inc. Common Stock,1.0
38027,SRT,[startek],[startek],"StarTek, Inc.",StarTek Inc. Common Stock,1.0
38883,CVGI,"[commercial,vehicle]","[commercial,vehicle]",Commercial Vehicle Group,Commercial Vehicle Group Inc. Common Stock,1.0
39625,GEHC,"[ge,healthcare]","[ge,healthcare,technologies]",GE Healthcare,GE HealthCare Technologies Inc. Common Stock,0.6666666666666666
42675,UUU,"[universal,security]","[universal,security,instruments]",Universal Security Corp.,Universal Security Instruments Inc. Common Stock,0.6666666666666666
5739,FOXF,"[fox,factory]","[fox,factory,holding]",Fox Factory Inc.,Fox Factory Holding Corp. Common Stock,0.6666666666666666
9980,CSCO,"[cisco,systems]","[cisco,systems,de]","Cisco Systems, Inc.",Cisco Systems Inc. Common Stock (DE),0.6666666666666666
USA Holdings,NYT,"[new,york]","[new,york,times]",New York,New York Times Company (The) Common Stock,0.6666666666666666
10343,PCG,"[pacific,gas,and,electric]","[pacific,gas,electric]",Pacific Gas and Electric Company,Pacific Gas & Electric Co. Common Stock,0.75
11269,INTU,[intuit],[intuit],Intuit Inc.,Intuit Inc. Common Stock,1.0
11279,WDC,"[western,digital,technologies]","[western,digital]","Western Digital Technologies, Inc.",Western Digital Corporation Common Stock,0.6666666666666666
11386,INTU,[intuit],[intuit],"Intuit, Inc.",Intuit Inc. Common Stock,1.0
11839,ARMK,[aramark],[aramark],ARAMARK,Aramark Common Stock,1.0
11886,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
1225,WMT,[walmart],[walmart],Walmart,Walmart Inc. Common Stock,1.0
13013,WMT,[walmart],[walmart],Walmart,Walmart Inc. Common Stock,1.0
16035,KO,"[coca,cola]","[coca,cola]",Coca-Cola,Coca-Cola Company (The) Common Stock,1.0
16946,T,"[at,t]","[at,t]",At&t,AT&T Inc.,1.0
19814,EFX,[equifax],[equifax],"Equifax, Inc.",Equifax Inc. Common Stock,1.0
21255,BBBY,"[bed,bath,beyond]","[bed,bath,beyond]","Bed, Bath & Beyond",Bed Bath & Beyond Inc. Common Stock,1.0
22667,TTSH,"[tile,shop]","[tile,shop,holdings]",The Tile Shop,Tile Shop Holdings Inc. Common Stock,0.6666666666666666
33660,CAH,"[cardinal,health]","[cardinal,health]",Cardinal Health,Cardinal Health Inc. Common Stock,1.0
35992,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
36298,COF,"[capital,one]","[capital,one,financial]",Capital One,Capital One Financial Corporation Common Stock,0.6666666666666666
37137,RIO,"[rio,tinto]","[rio,tinto,plc]",Rio Tinto,Rio Tinto Plc Common Stock,0.6666666666666666
4215,GPS,[gap],[gap],"Gap, Inc.",Gap Inc. (The) Common Stock,1.0
43334,ADSK,[autodesk],[autodesk],Autodesk,Autodesk Inc. Common Stock,1.0
18064,IP,"[international,paper]","[international,paper]",International Paper Company,International Paper Company Common Stock,1.0
37851,JELD,"[jeld,wen]","[jeld,wen,holding]","JELD-WEN, Inc.",JELD-WEN Holding Inc. Common Stock,0.6666666666666666
42382,LMT,"[lockheed,martin]","[lockheed,martin]",Lockheed Martin Corporation,Lockheed Martin Corporation Common Stock,1.0
5289,TSLA,[tesla],[tesla],"Tesla, Inc",Tesla Inc. Common Stock,1.0
11299,DGX,"[quest,diagnostics,incorporated]","[quest,diagnostics,incorporated]",Quest Diagnostics Incorporated,Quest Diagnostics Incorporated Common Stock,1.0
11982,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
18013,MHK,"[mohawk,industries]","[mohawk,industries]",Mohawk Industries,Mohawk Industries Inc. Common Stock,1.0
20278,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
33271,SWK,"[stanley,black,decker]","[stanley,black,decker]",Stanley Black & Decker,Stanley Black & Decker Inc. Common Stock,1.0
38119,BSX,"[boston,scientific]","[boston,scientific]",Boston Scientific Corporation,Boston Scientific Corporation Common Stock,1.0
38190,DAL,"[delta,air,lines]","[delta,air,lines]","Delta Air Lines, Inc.",Delta Air Lines Inc. Common Stock,1.0
40507,SPPI,"[spectrum,pharmaceuticals]","[spectrum,pharmaceuticals]",Spectrum Pharmaceuticals,Spectrum Pharmaceuticals Inc.Common Stock,1.0
8972,T,"[at,t]","[at,t]",AT&T,AT&T Inc.,1.0
9642,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
11276,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
12133,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
19361,BBY,"[best,buy]","[best,buy]",Best Buy,Best Buy Co. Inc. Common Stock,1.0
19507,VMI,"[valmont,industries]","[valmont,industries]",Valmont Industries,Valmont Industries Inc. Common Stock,1.0
19512,MCO,"[moody,s,analytics]","[moody,s]",Moody's Analytics,Moody's Corporation Common Stock,0.6666666666666666
20247,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
20310,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
20633,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
20704,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
22240,LUV,"[updated,southwest,airlines]","[southwest,airlines]",*UPDATED* Southwest Airlines,Southwest Airlines Company Common Stock,0.6666666666666666
22894,DGX,"[quest,diagnostics]","[quest,diagnostics,incorporated]","Quest Diagnostics, Inc",Quest Diagnostics Incorporated Common Stock,0.6666666666666666
2759,WMT,[walmart],[walmart],Walmart,Walmart Inc. Common Stock,1.0
31395,AAL,"[american,airlines]","[american,airlines]","American Airlines, Inc.",American Airlines Group Inc. Common Stock,1.0
37871,BA,[boeing],[boeing],The Boeing Company,Boeing Company (The) Common Stock,1.0
38674,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
40909,ARMK,[aramark],[aramark],Aramark,Aramark Common Stock,1.0
42625,WFC,"[wells,fargo]","[wells,fargo]",Wells Fargo,Wells Fargo & Company Common Stock,1.0
44136,SQZ,"[sqz,biotechnologies]","[sqz,biotechnologies]",SQZ Biotechnologies Company,SQZ Biotechnologies Company Common Stock,1.0
8344,BA,[boeing],[boeing],Boeing Company,Boeing Company (The) Common Stock,1.0
16609,BJ,"[bj,s,wholesale]","[bj,s,wholesale,club,holdings]","Bj's Wholesale, Inc.",BJ's Wholesale Club Holdings Inc. Common Stock,0.6
17697,DAL,"[delta,air,lines]","[delta,air,lines]","Delta Air Lines, Inc.",Delta Air Lines Inc. Common Stock,1.0
20395,BA,[boeing],[boeing],Boeing,Boeing Company (The) Common Stock,1.0
